STUD_ID,FIRST_NAME,LAST_NAME,BIRTHDATE,SEX,CURRENT_ADDRESS,PERMANENT_ADDRESS,EMAIL_ID,CONTACT_NO,COLLEGE_NAME,ENROLLMENT_DATE,COLLEGE_ID,COURSES_ID,CREATED_DATE,UPDATED_DATE
6597,Sylvia,Brooks,2004-02-07 11:43:59,F,"530 Jenkins Crescent Angelafort, FM 81400","530 Jenkins Crescent Angelafort, FM 81400",matthewhill@hotmail.com,7924959248,symbiosis institute of technology,2022-05-24 10:50:20,204,217,2023-01-04 13:08:55.033045,2023-01-04 13:08:55.583376
6837,Brett,Kemp,2004-11-11 10:06:35,M,"8321 Jose Prairie Jackberg, MN 62523","8321 Jose Prairie Jackberg, MN 62523",okim@gmail.com,1419983623,symbiosis institute of technology,2022-05-06 20:02:45,204,318,2023-01-04 13:08:55.714026,2023-01-04 13:08:55.654598
6360,Andrea,Leon,2004-07-03 13:34:17,F,"647 John Wells Lake Jessica, NY 42927","647 John Wells Lake Jessica, NY 42927",stephaniecarrillo@gmail.com,1415035587,symbiosis institute of technology,2022-05-10 02:57:13,204,363,2023-01-04 13:08:55.561796,2023-01-04 13:08:55.671985
7305,Edward,Orozco,2005-02-03 09:46:25,M,"526 Elizabeth Station Hermanbury, PR 60784","526 Elizabeth Station Hermanbury, PR 60784",kbond@yahoo.com,1317711229,symbiosis institute of technology,2022-04-05 18:43:34,204,318,2023-01-04 13:08:55.385630,2023-01-04 13:08:55.430500
8507,Amanda,Evans,2004-07-25 05:00:07,F,USNV Stanley FPO AE 81008,USNV Stanley FPO AE 81008,timothydunn@yahoo.com,2448031681,symbiosis institute of technology,2022-06-24 15:57:55,204,363,2023-01-04 13:08:55.525671,2023-01-04 13:08:55.016045
7274,George,Mays,2004-08-16 23:55:22,M,"8173 Carmen Stravenue East Christopher, OK 68437","8173 Carmen Stravenue East Christopher, OK 68437",maldonadodevon@hotmail.com,5754589796,symbiosis institute of technology,2022-05-18 13:43:26,204,281,2023-01-04 13:08:55.054163,2023-01-04 13:08:55.128040
8688,Gary,Cardenas,2005-01-09 15:30:34,M,"8496 Nicole Shoals Suite 693 North Brandon, MS 94479","8496 Nicole Shoals Suite 693 North Brandon, MS 94479",prasmussen@yahoo.com,4256997485,symbiosis institute of technology,2022-04-18 13:39:51,204,318,2023-01-04 13:08:55.259225,2023-01-04 13:08:55.650571
6566,Alexis,Fitzgerald,2004-09-19 06:12:06,F,"2493 Webb Ford Apt. 199 Port Ray, AS 39201","2493 Webb Ford Apt. 199 Port Ray, AS 39201",hromero@gmail.com,1577901006,symbiosis institute of technology,2022-06-20 02:40:37,204,318,2023-01-04 13:08:55.958949,2023-01-04 13:08:55.931571
7194,Brian,Duffy,2004-07-08 15:50:15,M,"185 Megan Plains Apt. 800 New Joshua, AR 12511","185 Megan Plains Apt. 800 New Joshua, AR 12511",david16@hotmail.com,2501967847,symbiosis institute of technology,2022-03-29 21:45:08,204,318,2023-01-04 13:08:55.971474,2023-01-04 13:08:55.628796
7994,Benjamin,Bradley,2004-05-12 20:30:21,M,"7350 Davis Skyway East Jordanview, MD 55667","7350 Davis Skyway East Jordanview, MD 55667",bhorne@gmail.com,2129706963,symbiosis institute of technology,2022-04-14 14:11:40,204,247,2023-01-04 13:08:55.907954,2023-01-04 13:08:55.626399
8573,Zachary,Rasmussen,2004-09-02 00:59:30,M,"142 Denise Lakes Suite 211 Lake Brianmouth, GA 81772","142 Denise Lakes Suite 211 Lake Brianmouth, GA 81772",robert94@yahoo.com,9241381090,symbiosis institute of technology,2022-05-19 00:50:58,204,318,2023-01-04 13:08:55.743287,2023-01-04 13:08:55.805004
8839,Michelle,Rodriguez,2004-07-31 12:37:54,F,Unit 6436 Box 1468 DPO AE 18329,Unit 6436 Box 1468 DPO AE 18329,tiffanywalsh@gmail.com,2964181817,symbiosis institute of technology,2022-06-19 07:33:37,204,363,2023-01-04 13:08:55.817282,2023-01-04 13:08:55.091473
6826,Jesse,Ryan,2005-03-15 01:45:10,M,"89609 Jessica View East Christopher, NJ 68202","89609 Jessica View East Christopher, NJ 68202",bschmidt@gmail.com,4177502294,symbiosis institute of technology,2022-05-27 20:25:49,204,281,2023-01-04 13:08:55.950092,2023-01-04 13:08:55.529963
8428,Jamie,Bryant,2005-01-26 23:14:15,F,Unit 8123 Box 6545 DPO AA 15808,Unit 8123 Box 6545 DPO AA 15808,jeffreyjacobson@hotmail.com,6106927734,symbiosis institute of technology,2022-05-30 13:21:59,204,318,2023-01-04 13:08:55.691870,2023-01-04 13:08:55.100947
7422,Patricia,Burgess,2003-12-27 01:04:18,F,"13100 Obrien Ports West Stephanieside, CO 52847","13100 Obrien Ports West Stephanieside, CO 52847",zjackson@yahoo.com,1210803004,symbiosis institute of technology,2022-06-24 22:49:37,204,288,2023-01-04 13:08:55.924850,2023-01-04 13:08:55.669769
7822,Sara,Gallegos,2004-05-19 18:03:03,F,"346 Miller Forks Apt. 008 Port Sarah, IA 08542","346 Miller Forks Apt. 008 Port Sarah, IA 08542",cchavez@yahoo.com,2991709308,symbiosis institute of technology,2022-04-14 03:15:12,204,247,2023-01-04 13:08:55.038051,2023-01-04 13:08:55.794109
8481,Jill,Butler,2004-06-15 16:02:40,F,"40782 Eric Estates Suite 304 North Tiffany, PR 95506","40782 Eric Estates Suite 304 North Tiffany, PR 95506",pmiller@gmail.com,4494581872,symbiosis institute of technology,2022-05-21 11:38:28,204,217,2023-01-04 13:08:55.008271,2023-01-04 13:08:55.801161
7111,Denise,Curtis,2004-04-02 00:50:13,F,"5845 Jessica Fords Apt. 120 New Jeffrey, MD 30451","5845 Jessica Fords Apt. 120 New Jeffrey, MD 30451",williamssandra@yahoo.com,8499771321,symbiosis institute of technology,2022-05-30 12:12:19,204,247,2023-01-04 13:08:55.519228,2023-01-04 13:08:55.751632
6913,Samantha,Juarez,2004-12-13 04:52:09,F,USNS Brandt FPO AP 71175,USNS Brandt FPO AP 71175,rwalker@gmail.com,5181070139,symbiosis institute of technology,2022-06-25 14:28:13,204,217,2023-01-04 13:08:55.818731,2023-01-04 13:08:55.264785
6759,Martha,Bryant,2004-03-23 13:37:49,F,"0874 Frederick Vista Davidfurt, IA 55445","0874 Frederick Vista Davidfurt, IA 55445",powerspatrick@gmail.com,6635054639,symbiosis institute of technology,2022-06-10 13:56:37,204,217,2023-01-04 13:08:55.286033,2023-01-04 13:08:55.285930
8266,Albert,Kirby,2004-08-03 00:16:58,M,"89548 Mark Roads Apt. 912 Lancehaven, ND 70601","89548 Mark Roads Apt. 912 Lancehaven, ND 70601",hclark@hotmail.com,8790973854,symbiosis institute of technology,2022-06-24 11:28:08,204,318,2023-01-04 13:08:55.792559,2023-01-04 13:08:55.212470
8510,Ann,Rodriguez,2005-03-01 08:15:25,F,"811 Mcfarland Lake Apt. 905 New Sarahside, RI 99607","811 Mcfarland Lake Apt. 905 New Sarahside, RI 99607",kristie48@hotmail.com,4381659326,symbiosis institute of technology,2022-06-05 20:44:41,204,217,2023-01-04 13:08:55.943261,2023-01-04 13:08:55.919167
7782,Peter,Morris,2004-04-16 21:05:06,M,"488 Christopher View Ruthton, MT 29077","488 Christopher View Ruthton, MT 29077",ahebert@hotmail.com,4545654801,symbiosis institute of technology,2022-05-03 07:09:58,204,217,2023-01-04 13:08:55.422285,2023-01-04 13:08:55.011383
7123,Russell,Flores,2004-12-25 16:24:37,M,"574 Rodriguez Mill Suite 382 North Alyssaton, AL 79226","574 Rodriguez Mill Suite 382 North Alyssaton, AL 79226",mlarson@hotmail.com,1146437359,symbiosis institute of technology,2022-03-29 01:43:57,204,217,2023-01-04 13:08:55.309584,2023-01-04 13:08:55.509991
6957,Leah,Gonzalez,2003-12-23 18:45:00,F,"04487 Brandon Point Dianemouth, TN 87731","04487 Brandon Point Dianemouth, TN 87731",hobbsjoseph@gmail.com,6675800333,symbiosis institute of technology,2022-06-10 21:02:47,204,281,2023-01-04 13:08:55.288134,2023-01-04 13:08:55.598109
7345,Aaron,Kelly,2004-10-27 03:34:58,M,"019 Monica Keys Apt. 067 Davidville, WA 52127","019 Monica Keys Apt. 067 Davidville, WA 52127",michaelellis@gmail.com,4730311160,symbiosis institute of technology,2022-03-27 11:49:16,204,247,2023-01-04 13:08:55.099525,2023-01-04 13:08:55.346927
8363,Christina,Douglas,2004-01-13 15:38:18,F,"5023 Mendoza Courts Hernandezborough, MS 26228","5023 Mendoza Courts Hernandezborough, MS 26228",sandragill@gmail.com,2953431400,symbiosis institute of technology,2022-03-25 01:45:17,204,363,2023-01-04 13:08:55.236438,2023-01-04 13:08:55.038035
7681,Tracy,Schroeder,2004-04-05 02:43:49,F,"01217 Rachel Viaduct Jessicafurt, OK 11837","01217 Rachel Viaduct Jessicafurt, OK 11837",hillgavin@gmail.com,7776701124,symbiosis institute of technology,2022-06-10 16:26:55,204,217,2023-01-04 13:08:55.742801,2023-01-04 13:08:55.794111
7527,Daniel,Long,2004-01-05 16:57:52,M,"94294 Levi Green Huynhville, NM 27648","94294 Levi Green Huynhville, NM 27648",millercarrie@yahoo.com,8438288900,symbiosis institute of technology,2022-04-08 16:15:34,204,247,2023-01-04 13:08:55.151022,2023-01-04 13:08:55.115609
6433,Mary,Garrison,2005-03-22 08:07:44,F,"PSC 5114, Box 5882 APO AA 70460","PSC 5114, Box 5882 APO AA 70460",rickymartinez@gmail.com,6333373726,symbiosis institute of technology,2022-03-30 10:58:41,204,247,2023-01-04 13:08:55.764182,2023-01-04 13:08:55.248554
7550,John,Hernandez,2004-11-04 21:24:33,M,"15782 Nancy Mission Apt. 445 West Johnnyland, MN 18638","15782 Nancy Mission Apt. 445 West Johnnyland, MN 18638",brandontaylor@hotmail.com,3289128039,symbiosis institute of technology,2022-05-22 04:13:52,204,363,2023-01-04 13:08:55.177228,2023-01-04 13:08:55.150460
7891,Victoria,Wright,2004-01-09 18:53:53,F,"09726 Heather Isle Suite 057 Amyberg, PR 12183","09726 Heather Isle Suite 057 Amyberg, PR 12183",cynthia33@yahoo.com,6632421563,symbiosis institute of technology,2022-04-02 19:09:09,204,288,2023-01-04 13:08:55.905258,2023-01-04 13:08:55.716774
8047,Michael,Martinez,2004-07-27 04:56:04,M,"85847 Martinez Isle Apt. 888 North Sandy, DC 40171","85847 Martinez Isle Apt. 888 North Sandy, DC 40171",susanaguilar@hotmail.com,1632166826,symbiosis institute of technology,2022-05-07 17:31:41,204,288,2023-01-04 13:08:55.371174,2023-01-04 13:08:55.131171
7732,Lauren,Clark,2004-01-12 01:40:01,F,"5660 Schaefer Common Suite 922 Howardshire, MI 53812","5660 Schaefer Common Suite 922 Howardshire, MI 53812",martinlewis@hotmail.com,8660204606,symbiosis institute of technology,2022-05-11 14:52:27,204,217,2023-01-04 13:08:55.651693,2023-01-04 13:08:55.566820
8210,Hannah,Everett,2005-01-22 23:52:37,F,"22714 Choi Falls Suite 287 Cherylchester, SC 88120","22714 Choi Falls Suite 287 Cherylchester, SC 88120",eric74@gmail.com,8799036623,symbiosis institute of technology,2022-03-23 21:14:43,204,318,2023-01-04 13:08:55.367489,2023-01-04 13:08:55.922994
6179,Kristina,Smith,2004-12-09 15:10:53,F,"6247 Rogers Mission Apt. 540 Port James, HI 65529","6247 Rogers Mission Apt. 540 Port James, HI 65529",carol90@hotmail.com,3446249711,symbiosis institute of technology,2022-05-16 00:38:34,204,217,2023-01-04 13:08:55.592896,2023-01-04 13:08:55.671770
6038,Laura,Byrd,2004-07-30 15:50:34,F,"755 Nicholas Spurs Suite 909 Matthewbury, AR 08663","755 Nicholas Spurs Suite 909 Matthewbury, AR 08663",leemelinda@gmail.com,7150369129,symbiosis institute of technology,2022-06-21 06:07:30,204,363,2023-01-04 13:08:55.653428,2023-01-04 13:08:55.026935
8679,Nancy,Smith,2005-03-26 21:58:56,F,"4152 Lucero Park Julieberg, OK 98594","4152 Lucero Park Julieberg, OK 98594",christian83@gmail.com,1565576750,symbiosis institute of technology,2022-05-21 12:19:34,204,217,2023-01-04 13:08:55.779996,2023-01-04 13:08:55.747561
7646,Danny,Jones,2004-01-06 09:52:40,M,"7737 Michael Isle East Allison, KS 06739","7737 Michael Isle East Allison, KS 06739",bennettrachael@hotmail.com,1624145414,symbiosis institute of technology,2022-05-29 17:47:13,204,281,2023-01-04 13:08:55.300864,2023-01-04 13:08:55.743657
6458,Crystal,Guerrero,2004-09-07 13:59:34,F,"268 Bonilla Cape Michealport, ND 26300","268 Bonilla Cape Michealport, ND 26300",mcdowelladam@yahoo.com,6991094625,symbiosis institute of technology,2022-05-25 13:12:51,204,363,2023-01-04 13:08:55.187448,2023-01-04 13:08:55.937095
7559,Michael,Velazquez,2004-11-05 09:08:09,M,"1163 Ricky Village West Gordonmouth, NE 98227","1163 Ricky Village West Gordonmouth, NE 98227",nrose@yahoo.com,3254762232,symbiosis institute of technology,2022-04-02 16:57:41,204,363,2023-01-04 13:08:55.650456,2023-01-04 13:08:55.820417
6230,Daniel,Luna,2003-12-18 00:49:27,M,"PSC 3925, Box 7364 APO AP 96826","PSC 3925, Box 7364 APO AP 96826",paynejoshua@hotmail.com,3899146251,symbiosis institute of technology,2022-05-09 11:18:18,204,281,2023-01-04 13:08:55.139261,2023-01-04 13:08:55.701495
8806,Rebekah,Aguilar,2004-07-07 08:43:49,F,"9342 Lang Green Suite 410 New Jacob, ND 23781","9342 Lang Green Suite 410 New Jacob, ND 23781",contrerasmelissa@hotmail.com,4564112193,symbiosis institute of technology,2022-04-17 08:49:31,204,288,2023-01-04 13:08:55.005003,2023-01-04 13:08:55.616043
8715,Karen,Lee,2005-03-26 03:37:45,F,"771 Jimenez Way Gregorychester, TN 24851","771 Jimenez Way Gregorychester, TN 24851",richard86@hotmail.com,5908684941,symbiosis institute of technology,2022-06-24 20:15:51,204,217,2023-01-04 13:08:55.691839,2023-01-04 13:08:55.472265
8939,Anna,Gibson,2003-11-19 08:02:28,F,"950 Samuel Estate Lake Ashleyborough, OK 21748","950 Samuel Estate Lake Ashleyborough, OK 21748",cprice@gmail.com,3490266353,symbiosis institute of technology,2022-05-03 11:05:02,204,247,2023-01-04 13:08:55.944612,2023-01-04 13:08:55.676178
7992,Angela,Guzman,2005-01-17 17:22:04,F,"551 Lee Square Suite 763 New Patriciaville, TX 15025","551 Lee Square Suite 763 New Patriciaville, TX 15025",daltonthomas@hotmail.com,5822093925,symbiosis institute of technology,2022-03-30 07:18:56,204,217,2023-01-04 13:08:55.009053,2023-01-04 13:08:55.083198
6802,Scott,Grant,2004-06-07 05:28:49,M,"118 Henry Roads Port Lindseytown, NY 21092","118 Henry Roads Port Lindseytown, NY 21092",gjackson@hotmail.com,6483420152,symbiosis institute of technology,2022-04-27 10:52:20,204,288,2023-01-04 13:08:55.149687,2023-01-04 13:08:55.323988
8244,Amanda,Walker,2004-10-19 18:35:55,F,"98707 Williams Motorway West Josephtown, TX 37432","98707 Williams Motorway West Josephtown, TX 37432",nina94@yahoo.com,9952943105,symbiosis institute of technology,2022-05-22 11:07:01,204,281,2023-01-04 13:08:55.064623,2023-01-04 13:08:55.127048
8437,William,Blake,2004-02-03 14:23:12,M,USNS Alexander FPO AE 09382,USNS Alexander FPO AE 09382,lisa94@hotmail.com,7442888647,symbiosis institute of technology,2022-04-12 07:56:32,204,247,2023-01-04 13:08:55.431012,2023-01-04 13:08:55.866287
6669,Ronald,Nolan,2004-06-08 21:32:26,M,"17476 Nicholas Dam Suite 942 Sydneyfort, CT 57010","17476 Nicholas Dam Suite 942 Sydneyfort, CT 57010",garciabruce@hotmail.com,1260190509,symbiosis institute of technology,2022-04-05 17:01:49,204,217,2023-01-04 13:08:55.886755,2023-01-04 13:08:55.202641
8133,Alexander,Oneill,2004-11-13 07:51:45,M,"4342 Valencia Motorway Apt. 535 West Lindaville, MO 08480","4342 Valencia Motorway Apt. 535 West Lindaville, MO 08480",pbarnett@yahoo.com,6540745582,symbiosis institute of technology,2022-05-09 15:02:04,204,247,2023-01-04 13:08:55.119670,2023-01-04 13:08:55.870348
6734,Richard,Santiago,2004-09-15 00:12:18,M,"98120 Sullivan Plain Apt. 618 South Mary, AS 33051","98120 Sullivan Plain Apt. 618 South Mary, AS 33051",joshuasanchez@hotmail.com,8544078399,symbiosis institute of technology,2022-05-09 04:19:22,204,363,2023-01-04 13:08:55.233680,2023-01-04 13:08:55.853641
8773,Anita,Patton,2003-12-13 02:34:42,F,"66394 Harrison Pass South Juliachester, SC 13275","66394 Harrison Pass South Juliachester, SC 13275",grantdarrell@yahoo.com,8584974450,symbiosis institute of technology,2022-06-20 02:45:46,204,288,2023-01-04 13:08:55.231739,2023-01-04 13:08:55.597687
7791,Michael,Phillips,2004-04-25 00:46:40,M,"93618 Christopher Coves Suite 608 South Juan, TX 94925","93618 Christopher Coves Suite 608 South Juan, TX 94925",alexisklein@yahoo.com,3914870456,symbiosis institute of technology,2022-05-06 04:09:30,204,363,2023-01-04 13:08:55.292936,2023-01-04 13:08:55.490019
8609,Rhonda,Jimenez,2005-01-28 09:56:09,F,"3199 Darin Common Suite 304 Leroyfurt, AK 96720","3199 Darin Common Suite 304 Leroyfurt, AK 96720",laura33@yahoo.com,7756933940,symbiosis institute of technology,2022-04-11 09:14:22,204,217,2023-01-04 13:08:55.914735,2023-01-04 13:08:55.900441
8140,Austin,Bell,2003-11-17 09:09:40,M,"26182 Russell Park North Sherylmouth, AR 81743","26182 Russell Park North Sherylmouth, AR 81743",daniellee@yahoo.com,6685208394,symbiosis institute of technology,2022-05-03 02:46:48,204,288,2023-01-04 13:08:55.887351,2023-01-04 13:08:55.932014
6531,James,Graham,2003-12-22 07:47:07,M,"385 Matthew Roads Kevinmouth, PW 44533","385 Matthew Roads Kevinmouth, PW 44533",jmoore@hotmail.com,4188239039,symbiosis institute of technology,2022-03-29 18:28:18,204,217,2023-01-04 13:08:55.567072,2023-01-04 13:08:55.912579
8515,Justin,Trujillo,2003-12-14 12:46:36,M,Unit 2276 Box 5242 DPO AA 22025,Unit 2276 Box 5242 DPO AA 22025,tanya09@yahoo.com,2695973467,symbiosis institute of technology,2022-06-22 16:46:40,204,288,2023-01-04 13:08:55.421938,2023-01-04 13:08:55.230889
8653,Aaron,Moore,2003-12-25 06:14:33,M,USS Reed FPO AE 21823,USS Reed FPO AE 21823,amandahutchinson@yahoo.com,3677592613,symbiosis institute of technology,2022-06-13 00:21:29,204,217,2023-01-04 13:08:55.961590,2023-01-04 13:08:55.397087
7553,Rachael,Flores,2004-01-09 21:29:03,F,"1866 Robert Brooks Apt. 971 South Brookeside, MI 82386","1866 Robert Brooks Apt. 971 South Brookeside, MI 82386",vjones@yahoo.com,1933151237,symbiosis institute of technology,2022-04-30 06:54:47,204,363,2023-01-04 13:08:55.665298,2023-01-04 13:08:55.436648
7221,Richard,Taylor,2004-01-18 02:43:27,M,"4261 Sanders Turnpike West Hunter, WV 66142","4261 Sanders Turnpike West Hunter, WV 66142",uterrell@gmail.com,1116765839,symbiosis institute of technology,2022-03-25 08:44:27,204,318,2023-01-04 13:08:55.513911,2023-01-04 13:08:55.494716
7948,Julian,Lucas,2004-01-04 22:14:25,M,"78285 Jennifer Views New Richard, DC 34204","78285 Jennifer Views New Richard, DC 34204",cyang@gmail.com,8532484308,symbiosis institute of technology,2022-06-09 05:00:37,204,318,2023-01-04 13:08:55.526706,2023-01-04 13:08:55.264473
6883,Brian,Proctor,2004-12-08 08:08:40,M,"19363 Newman Fork North Michaelhaven, CT 36279","19363 Newman Fork North Michaelhaven, CT 36279",rachelleonard@hotmail.com,6124824951,symbiosis institute of technology,2022-04-22 07:14:22,204,318,2023-01-04 13:08:55.971637,2023-01-04 13:08:55.658775
7638,Katie,Mcbride,2004-12-02 17:00:52,F,"31541 Clark Mount Apt. 897 Marcbury, PA 30437","31541 Clark Mount Apt. 897 Marcbury, PA 30437",eriley@yahoo.com,7547155869,symbiosis institute of technology,2022-04-28 10:06:05,204,363,2023-01-04 13:08:55.738547,2023-01-04 13:08:55.768281
6501,Ellen,Hanson,2004-08-26 15:09:15,F,"PSC 1520, Box 0867 APO AE 01341","PSC 1520, Box 0867 APO AE 01341",matthewsimmons@hotmail.com,9491823624,symbiosis institute of technology,2022-04-22 08:39:06,204,281,2023-01-04 13:08:55.937127,2023-01-04 13:08:55.068530
7916,Kenneth,Vasquez,2004-02-22 03:29:32,M,"175 Williams Isle North Justinville, GU 78548","175 Williams Isle North Justinville, GU 78548",seth11@gmail.com,7456848602,symbiosis institute of technology,2022-04-03 01:12:44,204,247,2023-01-04 13:08:55.498245,2023-01-04 13:08:55.780337
7987,Caleb,Blake,2004-06-05 22:26:02,M,"093 Joshua Viaduct Port Danielberg, MH 27174","093 Joshua Viaduct Port Danielberg, MH 27174",codycollins@gmail.com,1159739528,symbiosis institute of technology,2022-05-10 08:56:59,204,363,2023-01-04 13:08:55.688124,2023-01-04 13:08:55.170538
8954,Mark,Rodgers,2004-11-14 08:19:02,M,"15125 Ricky Vista Suite 601 Sharonshire, FM 20880","15125 Ricky Vista Suite 601 Sharonshire, FM 20880",ericmoore@gmail.com,5014291203,symbiosis institute of technology,2022-06-24 21:56:33,204,217,2023-01-04 13:08:55.560025,2023-01-04 13:08:55.839337
7701,Veronica,Simpson,2005-03-24 19:07:35,F,"67399 Johnson Estates North Briannaborough, AL 16077","67399 Johnson Estates North Briannaborough, AL 16077",odelgado@gmail.com,2761903670,symbiosis institute of technology,2022-06-27 09:54:46,204,281,2023-01-04 13:08:55.972352,2023-01-04 13:08:55.418698
6412,Miguel,Byrd,2004-09-04 04:21:06,M,"314 Scott Mountain Lake Kelly, AR 14847","314 Scott Mountain Lake Kelly, AR 14847",beasleyalyssa@hotmail.com,4762052485,symbiosis institute of technology,2022-06-04 17:48:15,204,288,2023-01-04 13:08:55.066811,2023-01-04 13:08:55.936702
8618,Jamie,Ray,2004-02-02 17:09:38,F,"03653 William Avenue Donaldhaven, MO 29346","03653 William Avenue Donaldhaven, MO 29346",gonzalezcharles@yahoo.com,3823312255,symbiosis institute of technology,2022-06-10 08:38:56,204,288,2023-01-04 13:08:55.232863,2023-01-04 13:08:55.815805
7238,Jessica,Ramirez,2004-06-11 03:43:51,F,Unit 1474 Box 4727 DPO AP 32234,Unit 1474 Box 4727 DPO AP 32234,joshua86@hotmail.com,5578015421,symbiosis institute of technology,2022-05-31 08:43:46,204,363,2023-01-04 13:08:55.594782,2023-01-04 13:08:55.692766
